id,label,feat1,feat2,feat3,feat4,feat5,feat6,feat7,feat8,feat9,feat10,feat11,feat12,feat13,feat14,feat15,feat16,feat17,feat18,feat19,feat20,feat21,feat22,feat23,feat24,feat25,feat26,feat27,feat28,feat29,feat30,feat31,feat32,feat33,feat34,feat35,feat36,feat37,feat38,feat39,feat40,feat41,feat42,feat43,feat44,feat45,feat46,feat47,feat48,feat49,feat50,feat51,feat52,feat53,feat54,feat55,feat56,feat57,feat58,feat59,feat60,feat61,feat62,feat63,feat64,feat65,feat66,feat67,feat68,feat69,feat70,feat71,feat72,feat73,feat74,feat75,feat76,feat77,feat78,feat79,feat80,feat81,feat82,feat83,feat84,feat85,feat86,feat87,feat88,feat89,feat90,feat91,feat92,feat93,feat94,feat95,feat96,feat97,feat98,feat99,feat100,feat101,feat102,feat103,feat104,feat105,feat106,feat107,feat108,feat109,feat110,feat111,feat112,feat113,feat114,feat115,feat116,feat117,feat118,feat119,feat120,feat121,feat122,feat123,feat124,feat125,feat126,feat127,feat128,feat129,feat130,feat131,feat132,feat133,feat134,feat135,feat136,feat137,feat138,feat139,feat140,feat141,feat142,feat143,feat144,feat145,feat146,feat147,feat148,feat149,feat150,feat151,feat152,feat153,feat154,feat155,feat156,feat157,feat158,feat159,feat160,feat161,feat162,feat163,feat164,feat165,feat166,feat167,feat168,feat169,feat170,feat171,feat172,feat173,feat174,feat175,feat176,feat177,feat178,feat179,feat180,feat181,feat182,feat183,feat184,feat185,feat186,feat187,feat188,feat189,feat190,feat191,feat192,feat193,feat194,feat195,feat196,feat197,feat198,feat199,feat200,feat201,feat202,feat203,feat204,feat205,feat206,feat207,feat208,feat209,feat210,feat211,feat212,feat213,feat214,feat215,feat216
710,1,0,0,0,1,0,12,0,2,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,2,0,0,0,0,21,0,1,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,1,0,0,23,11,26,0,32,0,0,0,1,0,18,46,0,0,0,0,20,0,2,6,0,0,1,1,2,0,48,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,23,0,0,0,0,0,1,0,0,0,0,0,24,1,45,0,2,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,0,1,0,7,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,27,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,19,0,18,0,0,0,0,0,0,25,22
711,1,7,0,2,0,1,2,1,5,0,5,1,13,8,0,0,1,3,1,4,2,0,0,1,4,2,0,0,1,1,7,10,0,2,2,0,4,0,1,2,5,0,3,10,2,3,0,2,4,1,1,3,33,4,0,1,8,0,0,0,1,4,2,0,8,0,0,0,5,2,6,21,0,0,3,1,0,1,0,0,8,0,7,0,3,0,0,4,0,0,2,3,3,1,11,0,1,6,2,5,4,5,2,0,4,3,22,1,0,1,0,2,1,0,0,0,5,1,0,0,1,1,0,0,1,1,0,0,0,3,8,1,2,1,2,0,0,0,0,1,0,1,1,9,4,7,0,0,1,4,0,1,0,1,1,0,7,0,1,10,2,5,0,0,0,0,3,5,1,1,3,2,1,0,0,0,9,1,2,3,1,2,4,5,6,0,1,1,2,1,7,13,8,4,0,4,0,0,1,0,6,3,0,4,2,2,0,5,3,2,0,0,36,1,29,1,1
712,0,0,14,1,1,4,10,1,1,2,5,3,1,1,2,0,4,11,7,0,1,1,7,1,0,6,6,1,0,0,3,1,0,1,3,0,0,0,0,19,0,1,1,0,2,0,1,21,0,9,10,1,1,0,1,0,0,0,0,0,1,1,6,10,0,9,1,0,0,0,1,1,0,13,1,2,0,1,2,0,1,0,7,17,0,0,6,1,28,0,0,5,0,1,4,5,6,1,3,0,0,7,16,1,0,3,1,0,20,1,2,3,0,0,0,0,1,5,0,0,5,0,0,0,0,0,1,0,6,0,7,0,0,2,0,0,0,0,6,5,1,5,1,0,2,1,0,2,17,0,5,0,2,0,1,2,5,2,0,0,13,3,1,2,6,0,4,2,2,0,2,7,0,3,0,0,8,0,11,1,3,1,0,0,2,2,0,1,2,9,0,0,0,0,1,1,1,0,16,0,2,1,1,0,0,3,0,0,3,0,0,3,0,1,0,25,16
713,1,3,1,0,1,3,19,0,7,0,7,3,3,3,0,0,1,9,2,0,0,0,2,5,0,0,1,0,1,0,3,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,1,11,1,0,0,0,2,0,0,0,3,0,2,1,1,1,9,20,0,0,0,0,1,15,0,3,0,1,1,0,2,0,0,0,0,0,19,5,1,1,0,3,0,2,4,19,0,0,34,0,4,0,2,1,0,48,5,0,0,8,1,1,1,0,0,1,9,0,0,0,1,0,0,0,6,0,0,0,0,0,24,0,0,0,16,0,2,0,2,0,0,0,0,3,0,1,4,4,0,37,4,0,0,0,0,2,0,0,0,0,0,0,0,1,15,3,1,0,0,0,0,0,0,0,1,18,0,0,0,0,8,1,7,0,1,0,0,2,0,1,0,0,12,0,3,24,0,0,0,0,0,8,11,0,0,1,0,0,0,0,9,3,19,0,1,1,4,0,2,8,1
714,1,3,1,3,0,0,1,0,9,2,0,0,11,1,1,0,0,8,1,3,4,0,0,2,1,2,0,3,2,1,3,10,1,0,1,0,2,1,1,1,2,1,1,16,5,1,5,0,1,3,2,2,32,3,3,1,6,0,2,0,2,6,0,1,8,0,0,6,4,5,2,3,1,0,3,12,3,1,0,1,10,2,2,3,3,2,1,0,1,2,1,2,5,1,4,0,0,3,4,4,9,0,2,2,0,1,16,2,1,0,0,6,0,0,0,1,1,0,0,3,2,3,0,0,1,2,0,4,2,1,2,1,4,1,6,2,1,0,0,1,2,3,0,11,3,1,1,1,2,3,3,1,2,1,1,1,2,2,3,3,0,5,0,0,1,0,1,3,1,1,2,1,0,0,0,1,8,0,1,10,1,3,13,10,6,0,1,0,0,2,22,6,8,4,0,2,0,5,0,3,7,0,0,9,2,2,1,6,0,0,0,0,21,0,29,2,1
715,1,0,24,0,0,5,0,0,4,4,0,0,1,1,10,2,1,14,3,3,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,28,0,0,1,0,2,1,1,0,0,3,14,0,3,0,0,0,0,0,0,0,1,2,1,1,1,3,0,0,2,1,0,2,5,2,6,13,3,0,8,0,1,1,1,35,0,0,2,1,32,0,0,2,0,0,2,5,1,1,10,0,0,0,5,1,1,0,3,1,6,0,0,9,0,2,0,2,1,0,0,6,0,12,1,0,0,0,0,3,2,0,2,0,1,1,7,2,0,0,0,3,0,9,0,3,11,0,0,3,39,0,0,0,5,1,2,0,2,1,0,0,1,13,1,4,0,0,2,0,0,7,1,0,1,0,0,1,20,1,1,0,1,13,1,4,2,9,0,1,0,23,0,2,3,0,0,0,2,2,4,0,0,1,0,0,0,20,1,0,2,0,0,2,1,0,2,6,15
716,0,0,1,2,1,0,2,0,6,4,9,2,12,0,0,1,3,5,0,2,1,1,5,4,2,4,1,0,1,0,1,3,0,7,11,1,3,0,1,0,8,2,4,6,10,1,5,2,0,2,1,4,6,3,2,0,1,0,3,0,0,2,3,3,8,1,1,1,0,0,1,22,0,1,2,0,0,5,0,0,1,1,2,1,6,1,0,0,0,3,0,7,0,0,3,0,3,16,5,2,14,1,0,0,0,1,1,1,1,8,0,2,9,0,1,0,0,0,0,6,3,2,1,0,0,0,0,1,1,10,3,0,2,0,5,0,0,3,1,0,0,0,3,8,0,5,0,0,0,6,4,0,2,2,8,7,19,0,28,3,0,0,1,3,3,0,2,8,15,0,0,8,2,0,0,4,1,0,1,3,1,1,8,6,8,0,0,1,0,0,4,9,3,12,3,0,0,0,0,0,7,5,0,0,6,0,1,17,3,3,0,1,11,0,6,1,0
717,1,0,12,2,1,3,4,0,25,5,0,1,2,2,1,0,0,16,0,15,6,0,0,0,0,0,2,2,1,0,1,2,0,0,1,1,4,0,1,11,0,0,2,14,14,1,0,1,0,4,6,1,12,1,0,0,0,0,0,0,2,16,2,3,1,0,0,0,7,4,1,2,4,1,10,2,2,0,3,0,4,0,0,10,0,1,0,1,8,0,0,3,0,1,4,1,0,0,15,0,2,1,1,1,2,0,12,3,2,0,0,11,0,0,1,1,4,1,0,7,2,11,0,0,0,1,0,4,2,1,2,0,2,1,12,2,0,0,0,2,2,3,0,15,3,0,1,1,3,1,0,3,6,0,0,0,1,0,0,0,0,7,2,3,2,0,2,2,0,1,7,0,0,0,0,0,9,0,0,8,1,1,1,10,7,6,1,0,0,5,19,4,10,1,0,4,2,17,0,0,7,1,0,1,0,3,0,4,2,1,0,0,6,1,14,1,9
718,1,4,0,3,1,1,1,3,7,1,6,0,11,0,0,0,3,3,1,2,3,0,0,4,2,1,0,3,4,1,2,11,1,2,4,0,11,3,0,0,5,0,7,4,7,2,11,1,2,2,1,3,26,2,3,0,7,0,0,0,1,7,2,1,13,0,0,5,2,1,3,12,2,0,2,2,1,1,1,1,8,1,2,4,6,0,0,0,1,4,1,0,2,0,1,0,0,4,6,9,11,1,5,0,2,0,14,3,1,1,0,1,2,0,1,0,6,0,1,1,4,1,1,0,1,0,1,1,2,2,6,0,4,0,3,1,0,0,1,0,0,2,1,9,2,4,0,1,0,3,2,0,0,4,5,3,4,0,3,7,0,0,0,1,2,2,0,6,1,0,4,1,0,0,2,0,5,4,1,8,3,2,6,8,4,0,3,1,0,1,12,11,13,5,0,1,0,1,0,1,4,3,0,1,3,0,0,13,2,1,2,0,15,0,28,0,0
719,1,1,5,0,1,0,0,0,1,5,0,0,9,4,0,0,1,9,1,12,4,0,2,0,3,5,0,0,0,2,4,19,0,3,1,2,1,0,0,2,0,0,6,1,2,3,5,0,1,1,1,1,36,0,0,0,0,1,0,0,3,3,0,0,5,0,0,5,2,7,4,3,0,0,1,6,1,0,1,2,11,2,1,5,0,0,0,0,0,0,0,2,1,2,13,1,0,4,2,0,7,0,0,4,3,0,26,1,1,0,0,16,0,0,0,2,12,1,0,0,0,10,0,0,1,0,0,0,5,1,6,1,1,0,0,4,1,0,0,0,1,4,0,1,4,1,1,1,0,3,0,0,7,6,0,0,3,0,0,0,1,9,2,0,1,0,6,9,1,0,0,1,1,0,0,2,7,3,0,10,0,1,7,1,14,0,0,0,0,1,9,3,5,3,0,0,0,8,2,0,11,3,0,11,0,1,3,1,2,0,0,0,27,2,49,1,2
720,1,0,6,1,1,16,0,1,2,3,0,2,1,3,1,0,2,25,7,21,2,1,9,1,2,2,1,0,4,1,2,0,0,1,0,0,2,0,1,18,0,1,1,2,7,1,2,0,1,2,2,2,6,1,0,0,1,0,0,0,1,2,5,0,2,0,0,0,5,1,2,2,2,3,2,2,0,2,2,0,2,0,3,22,2,0,0,7,2,0,0,1,1,0,5,5,1,0,5,2,0,3,9,3,2,2,8,0,10,3,0,11,2,8,1,2,2,0,0,4,1,24,1,0,2,0,0,1,3,0,4,0,0,1,3,0,0,0,0,2,1,4,3,5,11,2,0,6,3,2,0,0,6,7,0,0,1,1,0,1,3,3,1,0,0,0,11,0,3,1,0,4,1,2,1,0,18,1,1,3,3,0,2,1,5,2,0,0,1,9,3,6,4,1,4,13,3,5,5,0,2,1,0,1,3,12,0,8,5,0,0,1,4,5,6,1,4
721,1,0,4,3,0,4,14,0,0,0,2,2,1,4,0,0,1,9,2,7,0,0,5,5,0,3,6,1,1,1,4,1,1,1,5,0,0,0,0,19,2,0,1,1,7,0,0,14,0,9,7,0,0,1,0,0,0,0,0,0,0,0,3,5,0,1,1,0,2,0,0,0,1,20,10,1,2,0,5,0,0,0,14,15,0,0,3,4,7,0,0,14,0,1,14,2,5,1,6,1,0,9,13,1,5,1,4,3,14,1,1,7,0,0,2,0,5,2,0,1,4,3,0,0,0,1,3,2,4,0,1,0,0,0,1,0,0,0,3,4,0,2,5,2,6,0,1,2,5,0,2,1,3,0,0,2,4,1,2,0,12,1,0,1,1,0,0,0,5,0,6,2,0,6,0,2,16,0,7,0,1,1,0,1,4,2,1,0,3,3,0,2,1,0,1,0,2,2,18,0,4,0,1,0,0,1,5,1,20,2,0,2,2,1,2,17,19
722,1,0,6,0,2,0,1,0,5,4,0,0,1,0,1,1,0,22,0,30,3,0,0,0,0,0,1,1,0,0,1,22,0,0,0,0,0,0,4,10,0,0,1,5,5,2,2,0,1,2,2,0,27,1,0,0,0,0,0,0,10,1,0,0,1,0,0,1,5,1,3,2,1,0,0,12,0,0,1,1,7,1,0,8,0,0,0,0,2,0,0,0,0,0,2,0,0,2,2,0,1,0,2,1,0,0,33,1,1,0,0,13,1,9,0,5,2,0,0,1,0,12,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,4,0,9,7,1,1,0,3,0,0,0,10,0,1,0,2,0,1,0,0,34,0,0,0,0,0,1,0,2,2,0,0,0,0,0,35,0,0,11,0,9,10,2,14,1,0,0,0,2,12,0,2,1,0,4,0,16,0,0,10,1,0,14,0,7,1,0,1,0,0,0,20,0,27,0,5
723,1,0,2,2,3,2,4,0,6,3,0,0,0,2,1,1,0,12,1,3,2,0,2,0,0,0,2,1,1,0,2,5,0,0,0,0,1,0,1,20,0,0,1,4,9,5,1,1,1,10,10,0,5,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,2,6,0,3,2,13,1,3,1,15,0,3,0,10,46,0,0,1,0,3,0,0,5,0,0,4,3,0,0,17,0,0,2,3,1,0,0,6,2,0,0,0,8,0,0,0,3,0,2,0,2,0,14,1,0,0,2,0,4,3,1,2,1,0,0,1,3,0,0,0,6,0,29,0,12,4,0,1,1,11,1,1,0,3,0,3,0,1,0,1,0,4,11,1,3,1,0,2,1,0,3,1,1,0,0,0,1,27,0,0,4,1,3,1,1,4,7,0,0,1,17,3,1,0,1,0,2,2,15,5,0,3,0,1,1,0,4,13,0,16,3,0,0,2,0,10,7,7
724,1,2,1,0,1,0,3,0,5,2,2,0,15,3,1,0,3,2,1,18,1,0,2,1,0,1,0,2,5,0,5,15,1,4,1,1,8,0,0,2,2,1,7,5,8,0,2,2,3,0,2,4,24,2,0,0,1,0,1,0,0,5,1,4,4,0,1,2,2,1,0,16,1,2,5,0,4,1,0,1,1,3,8,1,5,0,1,6,0,1,1,7,6,0,9,0,5,5,10,6,3,3,2,0,1,5,14,2,2,4,2,5,4,0,1,0,8,0,1,4,2,2,0,0,0,0,1,3,4,0,4,1,1,1,8,1,0,0,1,2,1,3,3,5,4,6,2,0,1,4,1,1,2,0,3,0,16,0,7,1,0,1,1,0,0,1,1,3,7,0,5,4,0,0,1,5,6,0,0,8,0,2,0,6,8,1,3,0,1,1,4,8,5,9,0,0,0,3,2,1,10,3,0,1,2,0,0,3,3,1,1,0,8,0,15,2,2
725,1,6,0,1,0,0,3,3,2,0,15,3,8,3,0,0,0,0,0,0,1,1,0,12,1,0,0,1,2,0,5,1,3,2,11,1,3,4,0,2,13,2,2,6,1,1,7,3,7,3,0,0,9,2,0,0,3,0,1,2,1,1,4,5,15,0,0,6,0,3,0,18,0,2,3,1,0,0,0,1,2,1,7,0,9,2,0,5,0,4,1,9,0,3,19,0,1,2,1,11,6,17,3,0,2,5,10,2,0,0,0,1,5,0,1,0,0,1,2,2,11,0,0,0,2,0,5,1,2,4,13,0,6,0,3,0,0,0,0,0,0,0,6,3,2,4,4,2,0,0,4,4,0,1,2,6,1,1,4,6,2,2,1,0,1,0,1,1,4,0,0,19,0,2,0,0,5,0,1,2,1,1,4,9,1,0,0,3,0,1,5,11,4,2,0,0,2,0,2,2,0,0,0,2,5,0,2,15,9,7,3,0,9,0,6,1,2
726,1,1,7,2,0,0,0,0,14,2,0,0,5,1,0,2,0,10,3,11,4,0,0,0,1,0,0,1,0,0,5,9,1,2,1,0,0,0,1,2,0,0,2,8,11,3,3,0,4,2,0,2,37,1,0,0,0,0,0,0,0,13,1,2,8,0,0,2,1,2,3,8,1,0,2,10,1,0,0,0,9,0,4,2,2,2,2,1,1,0,1,1,0,1,5,0,1,2,6,7,8,0,1,2,1,2,27,2,0,0,0,9,0,1,0,3,1,0,0,5,0,5,1,0,1,0,0,2,2,3,4,0,5,0,7,0,0,0,0,0,0,1,0,16,7,0,1,1,2,0,0,0,2,0,1,0,2,0,0,4,0,4,0,0,1,1,2,0,1,2,3,0,2,0,0,2,9,1,1,6,2,4,13,20,8,2,0,3,0,3,12,1,15,2,0,4,1,4,0,0,7,1,0,4,0,3,1,4,3,0,0,1,23,0,33,0,0
727,0,0,3,4,1,9,1,2,4,2,0,2,3,5,1,0,1,9,5,3,0,3,8,0,1,9,5,0,10,5,4,3,0,4,2,0,8,2,1,2,2,1,3,7,2,1,0,3,1,2,1,3,5,2,4,0,1,3,2,3,1,5,7,4,2,4,9,3,2,1,0,13,1,0,0,1,2,1,0,1,0,4,1,6,1,3,1,3,1,0,0,1,5,0,2,1,7,1,1,0,2,11,3,1,9,11,5,3,7,12,0,3,3,0,1,0,4,0,0,1,4,3,0,1,2,2,1,0,6,1,7,1,3,3,2,0,1,3,7,4,1,0,6,0,2,0,3,3,0,7,2,0,3,3,1,3,3,0,4,1,7,0,5,1,0,0,10,0,23,0,1,9,0,0,1,2,2,0,3,1,2,0,1,6,2,1,5,0,1,2,4,2,2,0,14,2,5,4,3,2,3,4,2,1,2,0,2,5,5,2,2,0,4,4,2,2,2
728,1,0,14,1,2,5,16,0,6,0,0,1,0,0,4,0,0,12,0,0,0,0,2,0,0,1,22,0,1,0,1,0,0,1,0,0,0,0,0,14,0,0,0,0,5,0,1,5,0,6,48,0,0,0,1,0,0,0,2,1,0,0,2,9,1,2,1,0,0,5,0,0,0,17,0,0,2,0,1,0,0,0,16,42,1,0,3,0,32,0,0,3,0,0,9,4,0,0,37,0,0,8,5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,15,0,0,1,0,0,1,0,0,0,0,1,17,0,16,1,0,0,1,0,12,10,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,6,0,0,2,0,2,0,3,2,0,0,0,11,0,0,1,8,0,1,0,0,0,0,9,3,23,0,0,0,0,0,0,0,3,0,21,1,0,1,0,0,1,18,17
729,1,5,0,0,0,3,9,0,1,0,7,3,8,3,0,1,1,4,4,0,0,1,0,4,0,2,0,0,3,0,17,1,0,3,0,3,0,1,0,1,6,0,0,3,1,0,0,5,1,0,0,1,18,1,1,0,0,0,2,1,1,1,5,8,3,0,0,1,0,15,0,27,1,0,1,0,2,0,0,0,1,0,7,0,2,0,0,1,0,0,1,11,1,0,48,0,5,0,0,2,3,38,2,0,2,7,5,6,4,0,1,6,3,0,0,0,3,0,1,0,1,1,0,0,0,1,6,0,1,0,47,1,1,0,0,2,0,0,0,0,0,0,1,3,0,13,1,0,0,0,0,2,0,0,0,1,2,0,1,0,5,7,1,0,0,0,5,0,2,0,1,29,0,1,0,1,6,0,4,0,0,0,1,2,1,0,1,0,3,1,5,23,0,1,1,0,0,7,1,0,0,4,0,5,1,0,7,5,11,0,0,0,8,0,10,2,0
730,0,2,0,11,0,0,0,5,4,10,0,1,4,0,4,0,0,0,0,0,19,0,0,2,8,4,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,3,1,3,3,2,28,10,4,0,0,0,0,11,0,0,1,0,0,1,0,4,0,0,0,0,0,12,0,2,10,10,0,0,0,1,0,17,1,1,2,2,0,0,0,12,9,0,0,0,3,0,1,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,5,0,0,3,2,13,0,0,2,0,4,0,0,3,4,8,4,0,0,2,5,0,0,0,1,0,1,0,9,12,0,5,0,18,7,9,7,0,14,0,10,0,0,0,11,11,1,0,11,0,0,9,1,3,0,0,0,0,9,1,8,16,0,13,0,6,2,0,15,2,17,0,8,15,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,7,1,0,7,4,0
731,1,0,7,3,1,6,4,0,9,5,0,0,1,2,2,1,1,6,1,41,3,0,1,0,1,3,0,0,1,4,0,1,0,1,0,0,1,0,1,4,0,1,3,10,27,0,0,1,0,6,3,3,16,0,0,0,0,1,0,0,1,8,1,2,1,1,3,1,22,1,1,0,1,0,2,3,2,0,1,0,3,3,1,7,0,0,2,0,4,0,0,0,0,0,1,3,0,0,10,0,3,0,1,1,2,0,35,3,3,0,0,6,0,2,1,1,1,0,0,5,1,27,0,6,1,1,0,2,1,0,1,0,0,2,9,2,0,0,4,1,0,2,0,7,5,0,0,5,1,5,0,0,16,4,0,0,1,0,1,0,1,7,5,1,1,0,2,3,3,2,3,0,1,0,0,1,11,0,2,11,0,3,4,7,11,2,5,0,0,7,5,1,7,5,1,2,1,6,2,0,2,4,0,3,0,3,1,8,0,0,0,0,8,1,5,0,3
732,1,2,2,3,2,0,2,0,7,1,1,0,9,2,0,1,0,4,0,8,5,0,1,0,2,2,1,0,1,0,1,13,0,1,0,0,3,0,3,2,1,0,3,7,11,2,8,0,1,3,1,1,24,3,0,0,1,0,0,0,3,5,0,0,9,0,0,1,8,2,12,1,1,1,5,9,1,1,1,1,20,0,1,3,0,0,1,2,1,1,0,1,0,0,4,1,0,4,5,1,5,0,1,1,1,0,18,2,1,0,0,7,0,2,0,7,4,0,0,0,0,8,1,0,0,1,0,1,0,2,0,1,1,0,5,3,0,0,0,0,0,5,0,15,5,2,2,1,1,2,0,0,8,0,1,0,2,0,1,1,0,5,0,0,0,0,0,3,0,0,6,0,0,0,0,2,12,2,0,11,2,1,13,7,20,0,1,1,0,5,7,6,13,4,1,1,0,7,0,0,5,1,0,13,1,1,1,6,1,1,0,0,32,0,35,0,1
733,0,1,2,2,0,2,6,2,0,4,3,0,0,0,1,2,2,2,5,2,1,0,0,8,0,0,4,0,1,0,1,0,0,0,2,1,0,2,0,6,1,0,0,0,1,0,0,4,1,3,13,0,1,0,0,1,5,0,0,5,0,0,5,8,1,0,0,0,0,3,1,1,4,28,17,0,2,0,0,0,0,0,23,5,0,3,1,3,8,1,7,4,0,0,4,2,1,1,6,2,0,10,7,0,4,0,0,0,4,0,2,3,3,0,2,0,0,0,6,4,5,0,0,1,1,1,7,25,0,0,2,0,1,1,6,2,4,0,1,4,1,0,1,9,2,9,1,14,1,1,0,2,0,0,0,0,1,0,0,1,13,5,1,1,1,0,1,0,0,0,6,7,0,19,1,0,9,0,7,1,0,2,0,5,1,2,0,1,13,0,1,6,2,0,1,1,10,0,26,2,0,0,2,0,0,0,17,0,24,1,1,2,1,1,1,8,7
734,1,1,2,3,3,12,5,2,0,0,7,10,1,2,1,0,1,0,0,1,0,0,1,4,0,2,3,0,3,0,2,1,1,1,4,0,0,1,0,1,0,8,0,3,6,2,1,20,5,2,0,1,1,0,0,0,0,0,3,0,0,0,23,0,0,6,0,1,2,3,0,5,0,22,1,0,1,1,1,0,2,1,25,14,1,1,2,1,7,0,0,3,0,0,7,8,4,1,5,1,1,7,5,0,1,0,2,1,9,0,0,2,1,0,6,0,2,2,0,2,7,6,2,1,1,0,2,1,1,1,2,0,0,2,1,0,0,2,12,1,0,4,4,2,1,1,0,2,6,1,2,1,4,1,1,3,2,0,3,0,18,5,0,0,8,1,4,1,2,1,3,9,0,3,1,1,0,1,27,1,0,1,1,0,3,0,0,0,0,0,0,5,1,0,0,2,1,1,22,1,6,5,0,1,0,0,4,0,24,0,0,2,5,0,2,17,10
735,0,0,2,2,0,0,0,0,3,1,0,0,0,3,0,0,0,5,1,35,7,0,0,1,4,4,0,0,2,1,4,20,0,1,0,0,9,0,0,5,1,1,6,2,8,1,1,0,1,2,0,3,9,0,0,0,4,0,0,0,0,11,1,1,0,0,1,0,6,0,13,2,0,3,4,0,0,1,0,0,18,3,1,0,0,1,0,4,1,1,0,2,2,1,2,4,0,14,2,3,0,0,9,0,1,1,15,0,4,1,0,13,1,7,1,2,4,0,0,2,0,15,1,1,0,0,0,0,8,2,3,0,0,0,3,0,0,1,0,0,0,0,0,1,7,0,0,1,1,3,1,0,8,0,2,2,7,3,3,2,0,1,1,1,3,0,4,5,2,0,4,0,0,0,0,2,14,2,0,12,2,0,4,2,25,1,2,0,0,2,1,3,3,0,0,6,1,0,1,0,57,6,0,2,0,7,0,5,1,0,0,0,17,0,11,0,0
736,1,10,0,1,0,2,1,1,3,1,3,0,13,2,0,0,4,3,1,9,0,0,1,4,0,3,0,1,5,1,2,2,0,3,3,1,6,0,1,2,3,1,2,6,10,8,2,1,2,6,1,8,18,1,2,0,6,0,1,0,0,3,2,1,8,0,0,3,6,1,3,3,0,1,3,1,1,0,1,1,7,2,2,2,6,0,0,3,1,3,0,6,0,4,6,1,1,4,7,6,6,4,1,0,2,1,25,0,2,0,0,2,2,2,1,0,3,0,0,6,1,3,1,1,2,0,0,0,4,5,6,1,5,1,7,2,0,1,2,1,0,1,0,6,5,8,0,1,0,0,3,0,2,2,3,2,6,0,2,9,1,3,1,1,0,1,2,2,3,1,4,5,0,1,0,3,9,1,2,8,0,0,15,7,8,0,0,0,1,0,5,17,8,5,0,1,1,1,0,1,7,6,0,4,1,1,1,9,3,1,1,0,14,1,11,3,0
737,0,4,0,3,1,0,7,10,1,0,5,4,4,0,1,0,7,3,4,0,0,0,6,18,2,1,2,2,6,0,5,1,1,4,15,2,3,2,0,2,7,6,4,2,0,0,7,10,6,1,0,1,6,1,1,0,2,0,3,2,0,0,7,1,6,2,3,2,0,1,1,9,0,3,2,0,0,2,1,0,2,2,1,0,9,0,0,3,1,5,1,9,2,1,4,1,3,6,0,6,8,20,1,0,3,8,2,2,5,3,2,5,13,0,1,0,0,0,1,2,12,0,2,1,2,0,7,0,1,4,7,3,3,1,0,0,0,1,4,2,0,1,12,2,3,5,0,1,0,3,2,3,0,4,3,12,10,2,4,0,6,0,0,0,4,0,1,4,6,0,1,14,0,0,0,5,0,6,5,2,3,0,1,1,0,0,5,2,5,0,2,1,0,1,2,0,3,0,2,0,2,1,3,0,9,1,0,6,1,1,3,1,3,0,5,4,1
738,0,3,0,1,0,2,0,5,0,1,5,0,11,2,2,0,5,0,4,0,1,0,1,15,3,1,0,0,10,1,4,8,0,6,9,1,10,0,1,0,10,1,3,2,0,5,4,3,1,0,1,1,4,0,1,0,2,0,1,0,0,0,8,0,4,0,18,1,0,0,2,11,0,0,0,1,0,7,0,0,2,0,0,0,11,0,1,1,0,5,0,3,20,0,6,0,5,3,0,1,6,8,3,1,2,12,2,1,2,36,0,1,25,1,0,2,2,0,0,0,20,0,0,5,4,0,0,0,1,2,1,0,1,0,0,0,0,0,3,1,0,0,24,0,2,12,0,0,0,1,3,0,0,5,4,6,10,0,15,0,3,0,0,3,0,0,3,1,12,0,0,12,2,0,0,1,1,3,2,1,0,0,2,0,1,1,15,0,0,0,0,8,0,1,4,2,0,0,0,0,4,1,1,0,11,1,0,8,1,1,0,0,2,0,3,1,0
739,0,0,0,0,0,0,24,0,29,0,2,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,25,4,1,1,2,3,0,0,1,1,0,1,1,0,0,6,0,0,5,0,7,1,0,0,3,0,34,0,8,3,2,17,0,7,0,0,0,0,2,41,2,1,0,1,3,0,0,12,17,0,0,9,0,0,1,12,0,0,0,0,0,0,0,5,42,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,18,5,1,1,7,0,0,0,1,0,0,0,0,0,1,6,0,43,0,6,0,0,0,0,0,4,0,0,0,0,5,0,0,1,0,8,0,0,0,0,0,0,0,0,1,3,0,14,0,0,5,0,0,1,0,0,0,3,1,0,0,0,0,0,21,13,3,1,0,0,0,4,4,0,1,3,0,0,0,0,35,1,15,3,0,0,3,0,0,1,3
